ID,N_replicates,N_chains,Seeds,ipTM_LCB,Sum_CONTACTS,CONTACTS_HBOND,CONTACTS_SALT_BRIDGE,CONTACTS_HYDROPHOBIC,CONTACTS_DISULFIDE,CONTACTS_VDW,BSA_INT_PROTO,SD_THETA_ROT,S_PROTO,D_APEX,SD_THETA_APEX,THETA_APEX_mean,THETA_APEX_sd,L_APEX_mean,L_APEX_sd,H_ABS_mean,H_ABS_sd,MU_H_mean,MU_H_sd,ALPHA1_LINEARITY_mean,ALPHA1_LINEARITY_sd,ALPHA1_PLDDT_mean,ALPHA1_PLDDT_sd,D_MHD_P_mean,D_MHD_P_sd,D_CC_NB_LINKER_mean,D_CC_NB_LINKER_sd,L_CC_NB_LINKER_mean,L_CC_NB_LINKER_sd,ipTM_mean,ipTM_sd,Sum_CONTACTS_mean,Sum_CONTACTS_sd,CONTACTS_HBOND_mean,CONTACTS_HBOND_sd,CONTACTS_SALT_BRIDGE_mean,CONTACTS_SALT_BRIDGE_sd,CONTACTS_HYDROPHOBIC_mean,CONTACTS_HYDROPHOBIC_sd,CONTACTS_DISULFIDE_mean,CONTACTS_DISULFIDE_sd,CONTACTS_VDW_mean,CONTACTS_VDW_sd,BSA_INT_PROTO_mean,BSA_INT_PROTO_sd,SD_THETA_ROT_mean,SD_THETA_ROT_sd,SD_THETA_APEX_mean,SD_THETA_APEX_sd,S_PROTO_mean,S_PROTO_sd,D_APEX_mean,D_APEX_sd
gca_036553675_1_solanum_okadae_helixer_cm071681_1_003379_1_cnl,3,6,"[1, 2, 3]",0.2968,0.0,0.0,0.0,0.0,0.0,0.0,392.596005,36.528288,2.130627,49.469224,0.517197,48.739444,2.830386,18.0,0.0,-0.479966,0.122789,0.2232,0.0,0.922922,0.003685,63.035556,5.315974,11.532222,0.569952,42.636667,8.355774,25.333333,12.701706,0.303333,0.005774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.48411,480.633587,18.719467,15.737645,0.3292,0.166133,0.789333,1.185301,46.28,2.818315
gca_036553675_1_solanum_okadae_helixer_cm071682_1_000185_1_cnl,3,6,"[1, 2, 3]",0.7768,61.63496,5.20371,5.154899,12.703388,0.0,38.067108,631.211429,27.87311,0.037865,21.592723,0.325509,45.422222,0.777039,21.0,0.0,-0.279523,0.062586,0.1918,0.0,0.938378,0.000292,89.456667,0.25587,15.005556,0.100752,2.504444,4.337825,0.0,1.732051,0.783333,0.005774,158.187131,85.323095,9.194427,3.526594,16.147279,9.71396,41.614932,25.549114,0.0,0.0,89.962519,45.859943,1810.557282,1042.187213,9.453267,16.277605,0.228333,0.085874,0.028,0.008718,21.103333,0.432474
gca_037074985_1_solanum_bulbocastanum_helixer_cm073600_1_000063_1_cnl,3,6,"[1, 2, 3]",0.574855,79.232073,4.835998,2.209625,20.523569,0.0,46.094408,1434.1898,0.224179,0.121578,43.691144,0.363884,46.427222,13.280433,21.0,0.0,-0.177612,0.073683,0.2565,0.0,0.919556,0.014473,71.618333,8.403436,14.631111,0.031725,20.725,7.162058,7.333333,4.041452,0.603333,0.025166,82.542261,2.925211,5.844026,0.890794,3.628837,1.254156,21.866434,1.186689,0.0,0.0,50.400024,3.80487,1650.309672,190.984999,0.178867,0.040043,0.267267,0.08538,0.091333,0.026727,41.193333,2.207314
gca_037074985_1_solanum_bulbocastanum_helixer_cm073600_1_000067_1_cnl,3,6,"[1, 2, 3]",0.62971,166.469032,14.993823,10.923279,34.831909,0.0,100.799578,1463.41443,0.098454,0.062582,51.973301,0.277293,45.642222,0.55041,21.0,0.0,-0.129092,0.058113,0.2914,0.0,0.933989,0.00364,81.717778,1.710962,,,6.68,3.419039,0.888889,4.729733,0.686667,0.050332,193.521766,23.906484,20.013294,4.435704,11.72453,0.708066,37.194789,2.088076,0.0,0.0,122.747526,19.395388,1868.226234,357.731944,0.0829,0.013745,0.2332,0.038965,0.043333,0.01701,38.043333,12.309904
gca_041222595_1_solanum_tuberosum_helixer_cm083533_1_002184_1_cnl,3,6,"[1, 2, 3]",0.267987,-35.373574,-2.4064,-1.92,-10.577067,0.0,-20.412701,1005.709698,0.703813,0.238832,52.700676,0.48524,47.06,1.150668,21.0,0.0,-0.238285,0.076319,0.2565,0.0,0.933411,0.005173,71.979444,6.009113,21.986667,5.635035,28.327778,4.016125,14.666667,1.154701,0.343333,0.066583,36.847473,63.821695,2.506667,4.341674,2.0,3.464102,11.017778,19.083351,0.0,0.0,21.263231,36.828996,1288.401539,249.814608,0.458633,0.216665,0.392167,0.082248,0.159,0.070548,36.693333,14.145679
gca_041222595_1_solanum_tuberosum_helixer_cm083533_1_002187_1_cnl,3,6,"[1, 2, 3]",0.609331,25.168368,0.308513,2.871372,9.686101,0.0,12.368431,189.270427,37.275816,0.130726,47.480914,0.352669,42.580556,4.630841,21.0,0.0,-0.158098,0.024036,0.2565,0.0,0.928217,0.018273,74.161111,11.270439,15.972778,0.317579,27.97,0.763786,14.0,0.0,0.68,0.06245,93.627791,60.497551,8.306476,7.067795,3.93485,0.939795,24.005892,12.654391,0.0,0.0,57.12792,39.553933,870.33862,601.859548,18.948367,16.195955,0.269033,0.073909,0.064,0.058966,34.366667,11.589052
gca_041222595_1_solanum_tuberosum_helixer_cm083533_1_002195_1_cnl,3,6,"[1, 2, 3]",0.589199,104.782759,6.346481,11.910188,23.945324,0.0,59.803265,1889.659721,0.154565,0.128569,46.298998,0.286461,48.811667,5.648783,21.0,0.0,-0.394859,0.091174,0.3202,0.0,0.931533,0.005255,74.685,9.381079,14.53,0.116201,25.713333,3.362331,11.666667,1.527525,0.63,0.036056,159.1126,48.011248,14.523011,7.225595,13.568768,1.465686,36.048813,10.695847,0.0,0.0,93.032528,29.364679,2010.862386,107.106722,0.1308,0.021001,0.206733,0.070455,0.093,0.031432,44.586667,1.513186
gca_041222595_1_solanum_tuberosum_helixer_cm083533_1_003033_1_cnl,3,6,"[1, 2, 3]",0.610933,166.103097,12.299642,10.805146,33.242751,0.0,103.09236,1652.346634,0.11016,0.069842,43.307371,0.235793,35.551667,3.318539,21.0,0.0,-0.242319,0.071789,0.3147,0.0,0.921078,0.010767,68.702778,10.362632,14.905556,0.035603,23.587222,1.676724,8.333333,0.57735,0.656667,0.040415,186.754585,18.249708,16.771137,3.951457,13.91391,2.747213,37.819639,4.044593,0.0,0.0,116.822966,12.133728,1727.753291,66.636816,0.097767,0.010952,0.186433,0.043619,0.054,0.014,42.296667,0.893159
gca_041222595_1_solanum_tuberosum_helixer_cm083533_1_003050_1_cnl,3,6,"[1, 2, 3]",0.478399,105.204303,7.233763,13.64877,20.109742,0.0,61.147649,1498.48475,0.224888,0.123644,51.97628,1.144098,31.08,21.887885,20.0,0.0,-0.386234,0.116604,0.3701,0.0,0.931233,0.001291,66.201667,15.236814,15.342222,0.270315,6.571111,4.760735,1.0,1.732051,0.56,0.072111,136.546158,27.696778,9.232375,1.766172,17.787904,3.65775,30.257563,8.967624,0.0,0.0,78.199579,15.06878,1715.420319,191.70583,0.160067,0.057282,0.603067,0.478109,0.085667,0.033561,38.046667,12.309591
gca_041222595_1_solanum_tuberosum_helixer_cm083536_1_000739_1_cnl,3,6,"[1, 2, 3]",0.610933,166.103097,12.299642,10.805146,33.242751,0.0,103.09236,1652.346634,0.11016,0.069842,43.307371,0.235793,35.551667,3.318539,21.0,0.0,-0.242319,0.071789,0.3147,0.0,0.921078,0.010767,68.702778,10.362632,14.905556,0.035603,23.587222,1.676724,8.333333,0.57735,0.656667,0.040415,186.754585,18.249708,16.771137,3.951457,13.91391,2.747213,37.819639,4.044593,0.0,0.0,116.822966,12.133728,1727.753291,66.636816,0.097767,0.010952,0.186433,0.043619,0.054,0.014,42.296667,0.893159
gca_000393655_2_nicotiana_sylvestris_helixer_cm066012_1_001294_1_nl,3,6,"[1, 2, 3]",0.40311,-5.293048,-0.40131,0.127733,-3.420616,0.0,-2.089782,471.638582,27.913661,0.104077,44.930848,,,,,,-0.265877,0.033219,,,,,,,15.39,0.096364,0.0,0.0,-1.0,0.0,0.426667,0.020817,24.710496,26.514114,2.565871,2.622095,3.062287,2.593264,8.508121,10.541418,0.0,0.0,10.306216,10.954336,1594.264094,992.063482,9.550267,16.227721,,,0.075667,0.025106,37.4,6.655006
gca_000390325_3_nicotiana_tomentosiformis_helixer_cm066018_1_000265_1_cnl,3,6,"[1, 2, 3]",0.2336,0.0,0.0,0.0,0.0,0.0,0.0,-151.014822,32.491916,1.466472,56.655611,,,,,,-0.108488,0.06674,,,,,,,12.473333,0.374477,25.92,4.552333,8.777778,1.347151,0.246667,0.011547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.624631,501.622639,16.7086,13.947707,,,0.822,0.569519,51.033333,4.968403
gca_041222595_1_solanum_tuberosum_helixer_cm083536_1_001497_1_cnl,3,6,"[1, 2, 3]",0.354343,29.621882,1.070361,-0.162133,10.076666,0.0,17.758077,1547.528183,0.654862,0.354716,20.795708,0.293577,41.78,2.022334,20.0,0.0,-0.167955,0.01313,0.226,0.0,0.932711,0.000724,77.321667,0.60962,16.337778,1.01442,18.84,4.770087,14.333333,4.163332,0.416667,0.055076,91.89772,55.033121,8.857173,6.881201,0.168889,0.292524,23.904333,12.2195,0.0,0.0,58.2897,35.817771,1811.442583,233.220994,0.4198,0.207724,0.237667,0.049408,0.172333,0.161172,20.02,0.685493
gca_041430385_1_lycium_ruthenicum_helixer_cm084478_1_003191_1_cnl,3,6,"[1, 2, 3]",0.600133,158.710275,7.309305,20.143229,33.75275,0.0,87.950931,1801.393775,0.323481,0.133514,47.028133,0.384987,46.092222,1.484285,20.0,0.0,-0.031407,0.018588,0.2123,0.0,0.925633,0.000337,75.088889,1.915412,15.340556,0.101685,5.989444,0.316256,1.333333,0.57735,0.606667,0.005774,171.938596,11.689859,8.893055,1.399559,21.83704,1.496819,41.355488,6.718535,0.0,0.0,98.475115,9.300215,1919.218096,104.121281,0.202033,0.107323,0.301933,0.073394,0.074667,0.052003,46.936667,0.080829
gca_041430385_1_lycium_ruthenicum_helixer_cm084482_1_000481_1_cnl,3,6,"[1, 2, 3]",0.658189,198.295046,14.37623,13.788344,50.896196,0.0,113.434452,1787.910713,0.165029,0.102895,44.959123,0.888212,22.269444,12.948199,21.0,0.0,-0.377027,0.032982,0.2587,0.0,0.937689,0.002259,65.497778,8.191,14.965,0.153361,19.913889,17.346751,11.222222,10.715168,0.686667,0.025166,252.328789,47.749585,17.946952,3.155444,17.664299,3.425179,69.01959,16.015632,0.0,0.0,146.315953,29.057363,2041.394013,224.003038,0.117467,0.042031,0.523433,0.322355,0.074,0.025534,25.553333,17.148884
gca_041430385_1_lycium_ruthenicum_helixer_cm084482_1_001357_1_cnl,3,6,"[1, 2, 3]",0.7468,239.815436,15.029958,14.830716,52.817605,0.0,150.469321,1908.625249,0.156378,0.05654,21.97476,0.329934,43.676111,0.580259,19.0,0.0,-0.277292,0.000186,0.3663,0.0,0.924439,0.000457,86.380556,0.294328,14.903889,0.044295,15.361111,0.055811,6.0,0.0,0.753333,0.005774,261.485696,19.149996,21.156992,5.414456,17.223511,2.114511,59.194573,5.635322,0.0,0.0,162.802765,10.899057,2000.741846,81.403381,0.111433,0.039717,0.211,0.105102,0.045667,0.009609,21.416667,0.493187
gca_041430385_1_lycium_ruthenicum_helixer_cm084482_1_001641_1_cnl,3,6,"[1, 2, 3]",0.739381,177.728355,6.839054,20.319865,42.809614,0.0,104.543052,2052.796469,0.138474,0.057892,27.070577,0.374633,37.830556,6.55583,21.0,0.0,-0.1412,0.030628,0.2314,0.0,0.9377,0.001689,78.976111,2.242595,14.812222,0.058745,5.805556,10.055517,1.333333,4.041452,0.756667,0.015275,188.803528,9.787123,10.415708,3.160687,22.431396,1.865959,45.601948,2.467584,0.0,0.0,108.460984,3.462274,2129.520098,67.800625,0.093133,0.040067,0.283833,0.08024,0.038,0.017578,20.676667,5.650295
gca_041430385_1_lycium_ruthenicum_helixer_cm084482_1_001642_1_cnl,3,6,"[1, 2, 3]",0.700533,126.5254,18.660564,7.894346,21.094306,0.0,77.955445,1801.106695,0.265947,0.1697,46.404642,0.3327,54.508333,0.0,16.0,0.0,-0.276988,0.026369,0.261,0.0,0.898711,0.001736,86.974444,1.208196,14.698333,0.090139,9.067778,2.979222,-6.055556,2.678792,0.726667,0.023094,184.91007,51.594498,21.267209,2.303491,10.941607,2.692862,39.860914,16.58404,0.0,0.0,110.758058,28.987649,2116.607095,278.807511,0.213333,0.046495,0.3327,0.0,0.098667,0.062772,29.47,14.965133
gca_041430385_1_lycium_ruthenicum_helixer_cm084487_1_001882_1_cnl,3,6,"[1, 2, 3]",0.622096,203.013368,19.981283,13.504715,32.701999,0.0,134.22067,1755.533973,0.291903,0.14794,48.147081,0.437832,43.509444,0.937867,21.0,0.0,-0.170879,0.06745,0.2875,0.0,0.931783,0.003199,80.096111,1.908836,15.023333,0.203722,20.766667,8.450444,8.666667,6.027714,0.656667,0.030551,235.934417,29.092311,22.394564,2.132615,14.385519,0.778366,50.199429,15.462468,0.0,0.0,147.163503,11.437574,1976.915536,195.634753,0.1665,0.110818,0.349767,0.077824,0.082333,0.057977,46.366667,1.573351
gca_041430385_1_lycium_ruthenicum_helixer_cm084488_1_001299_1_cnl,3,6,"[1, 2, 3]",0.556048,64.322099,4.98729,1.810242,13.04844,0.0,40.491116,1294.764042,0.341549,0.095602,48.019975,,,,,,-0.172923,0.081889,,,,,,,15.163333,0.013017,13.492778,4.275282,4.666667,2.309401,0.573333,0.015275,75.023655,9.456958,5.276336,0.255429,2.946667,1.004258,16.56419,3.106866,0.0,0.0,49.517461,7.976575,1428.108895,117.836766,0.234767,0.094364,,,0.062333,0.0294,45.406667,2.309379
gca_046563305_1_solanum_acaule_helixer_cm102187_1_001127_1_cnl,3,6,"[1, 2, 3]",0.730133,232.686955,24.75312,16.553806,55.741298,0.0,130.811052,2223.595627,0.158454,0.052824,25.716048,0.362614,42.747222,0.418026,21.0,0.0,-0.494066,0.010804,0.2335,0.0,0.938539,0.000602,84.496667,0.727738,14.738333,0.067659,5.077778,0.091414,-4.0,0.0,0.736667,0.005774,258.335579,22.665673,28.389432,3.213407,22.07161,4.87608,57.721387,1.749803,0.0,0.0,147.538494,14.78203,2377.160624,135.705294,0.086933,0.063203,0.2567,0.093596,0.043333,0.008386,24.63,0.95974
gca_046563305_1_solanum_acaule_helixer_cm102190_1_000066_1_cnl,3,6,"[1, 2, 3]",0.738684,247.147897,24.088403,11.392496,56.13573,0.0,145.197879,2071.43927,0.154509,0.075759,19.9488,0.22179,47.062222,0.757559,21.0,0.0,-0.323015,0.051577,0.3391,0.0,0.938961,0.000428,87.585,0.289238,15.131111,0.102053,36.882778,1.457893,19.0,0.0,0.75,0.01,261.517351,12.698278,29.127572,4.453111,14.173333,2.457424,59.486461,2.961039,0.0,0.0,157.150121,10.562189,2176.518703,92.858631,0.13,0.021658,0.138333,0.07375,0.049333,0.023352,19.89,0.051962
gca_000512255_2_capsicum_annuum_helixer_cm008455_1_007321_1_cnl,3,6,"[1, 2, 3]",0.576048,104.534425,6.779422,15.402907,15.183921,0.0,62.837439,1760.874876,0.187671,0.174684,47.256821,0.335837,48.815,1.181815,20.0,0.0,-0.14226,0.002364,0.2179,0.0,0.925833,0.000669,76.448333,0.669496,15.435556,0.121408,11.811111,1.685547,4.0,1.0,0.593333,0.015275,130.34407,22.807968,8.550718,1.565294,17.167327,1.559216,29.266052,12.44437,0.0,0.0,73.806173,9.693064,1904.923284,127.29549,0.1699,0.015704,0.242667,0.082334,0.106,0.060696,46.69,0.500899
gca_046563305_1_solanum_acaule_helixer_cm102190_1_000164_1_cnl,3,6,"[1, 2, 3]",0.669381,211.768745,19.519212,15.401396,33.501226,0.0,136.81812,1813.220504,0.199408,0.096972,52.167209,,,,,,-0.276905,0.022867,,,,,,,14.380556,0.165348,13.271667,0.124309,4.0,0.0,0.686667,0.015275,229.352496,15.53875,21.026541,1.332025,16.48056,0.953657,42.210442,7.696329,0.0,0.0,148.275297,10.1247,2002.81047,167.540538,0.1314,0.060099,,,0.072,0.022068,50.043333,1.876868
gca_046563305_1_solanum_acaule_helixer_cm102190_1_000453_1_cnl,3,6,"[1, 2, 3]",0.389199,0.002358,0.0,-0.011737,0.0,0.0,0.000621,1146.633121,0.304258,0.179327,30.45734,1.020176,38.138333,0.26163,32.0,0.0,-0.144081,0.126725,0.1704,0.0,0.903128,0.092559,64.118889,6.763505,14.99,0.07373,12.413333,2.268311,3.666667,0.57735,0.43,0.036056,0.117891,0.102097,0.0,0.0,0.025021,0.032483,0.0,0.0,0.0,0.0,0.075526,0.066194,1523.897466,333.388272,0.276867,0.024206,0.95775,0.045043,0.138333,0.036226,26.74,3.285011
gca_046563445_1_petunia_x_hybrida_helixer_cm102210_1_000309_1_cnl,3,6,"[1, 2, 3]",0.1796,-1.62521,-0.076831,0.0,-0.320968,0.0,-1.164066,-99.855893,19.115993,1.753528,23.580411,,,,,,-0.044567,0.070653,,,,,,,10.998889,0.33824,26.611111,3.07635,11.333333,2.886751,0.323333,0.127017,1.692927,2.932235,0.080033,0.138621,0.0,0.0,0.334342,0.579097,0.0,0.0,1.212568,2.10023,466.787749,500.742641,9.5399,8.462387,,,0.903667,0.751022,19.12,3.941662
gca_046563445_1_petunia_x_hybrida_helixer_cm102210_1_006098_1_cnl,3,6,"[1, 2, 3]",0.7472,208.526543,24.042903,18.004181,27.144737,0.0,129.516185,2290.667624,0.129943,0.074604,22.705787,0.1933,44.448333,0.0,16.0,0.0,-0.27989,0.029075,0.3006,0.0,0.899739,0.001143,86.801667,0.328029,15.220556,0.189299,9.501667,9.925875,3.333333,5.131601,0.773333,0.023094,227.268082,16.561887,28.207607,3.680347,19.483728,1.307475,35.463948,7.351682,0.0,0.0,141.821983,10.874626,2406.323154,102.204722,0.1004,0.026107,0.1933,0.0,0.052,0.019975,21.796667,0.803389
gca_046563445_1_petunia_x_hybrida_helixer_cm102212_1_004388_1_cnl,3,6,"[1, 2, 3]",0.568431,153.271462,20.866724,5.891459,16.085862,0.0,108.454009,1561.422794,0.191815,0.097453,53.399753,0.268049,45.672222,2.227885,21.0,0.0,-0.260835,0.062415,0.3247,0.0,0.934589,0.003166,77.023889,8.937172,15.094444,0.085996,16.422222,10.922518,5.333333,6.429101,0.663333,0.083865,228.707835,66.663077,25.311154,3.92754,11.132349,4.631371,38.857476,20.123262,0.0,0.0,152.295302,38.742524,1990.484032,379.161155,0.154933,0.032592,0.1918,0.067381,0.070333,0.023965,37.036667,14.46005
gca_964243065_1_solanum_nigrum_helixer_oz176020_1_000972_1_cnl,3,6,"[1, 2, 3]",0.680267,201.628713,17.38718,11.955487,38.873803,0.0,125.93723,2288.782779,0.286989,0.101743,21.377818,0.510236,35.213889,9.779804,21.0,0.0,-0.199166,0.004909,0.3529,0.0,0.934656,0.003694,77.710556,3.179812,14.822222,0.120096,9.528333,0.212838,2.0,0.0,0.693333,0.011547,213.451973,10.448208,20.326902,2.59783,16.146218,3.703346,43.869738,4.414905,0.0,0.0,132.006774,5.363652,2493.939883,181.297207,0.197667,0.078934,0.390267,0.106017,0.092667,0.008021,19.703333,1.479741
gca_964243065_1_solanum_nigrum_helixer_oz176031_1_002115_1_cnl,3,6,"[1, 2, 3]",0.377994,-0.313987,-2.357825,0.100894,1.517393,0.0,-1.81861,1860.498451,0.187825,0.107536,22.425553,0.254166,46.273333,0.705414,21.0,0.0,-0.100633,0.009827,0.2538,0.0,0.938561,5.4e-05,81.443889,6.259294,16.562222,1.209247,30.428889,1.259842,16.0,0.0,0.59,0.18735,116.945041,103.621732,8.311154,9.428171,8.4,7.333915,36.424604,30.847481,0.0,0.0,63.127015,57.39241,2222.966959,320.3132,0.129767,0.051306,0.192367,0.054612,0.094667,0.011372,21.7,0.641171
gca_964243065_1_solanum_nigrum_helixer_oz176031_1_002116_1_cnl,3,6,"[1, 2, 3]",0.459711,-8.672587,-0.460814,-0.027931,-4.018245,0.0,-4.685936,1171.560376,0.362685,0.18732,46.895141,0.352148,54.13,0.24902,21.0,0.0,-0.223597,0.019421,0.2506,0.0,0.926039,0.000495,79.905556,3.203607,14.905,0.109176,15.537778,13.142105,4.5,4.769696,0.566667,0.094516,37.126083,40.472257,3.527244,3.524244,1.589928,1.429701,9.798751,12.210071,0.0,0.0,21.687314,23.306025,1380.84029,184.940533,0.271333,0.080727,0.2965,0.049176,0.170333,0.015011,45.706667,1.050254
gca_964243065_1_solanum_nigrum_helixer_oz176032_1_000350_1_cnl,3,6,"[1, 2, 3]",0.5104,65.146629,5.897343,1.38762,12.264128,0.0,39.723319,1274.348195,0.14946,0.072008,74.088817,,,,55.0,0.0,-0.370071,0.018486,0.0747,0.0,0.648989,0.115058,40.218333,6.593374,14.941111,0.197268,25.412778,0.19577,10.0,1.732051,0.53,0.017321,85.266345,17.77978,8.043019,1.896133,3.786839,2.120188,18.201185,5.246574,0.0,0.0,54.306089,12.886785,1937.936741,586.412794,0.0971,0.04627,,,0.063667,0.007371,45.823333,24.978191
gca_964243065_1_solanum_nigrum_helixer_oz176032_1_001950_1_cnl,3,6,"[1, 2, 3]",0.570654,79.173739,8.715808,2.434104,14.108467,0.0,51.409478,1631.282582,0.355434,0.158702,42.361521,0.348632,48.453889,2.562047,21.0,0.0,-0.329001,0.056075,0.1986,0.0,0.939289,0.000756,76.491111,12.528304,15.186111,0.207045,16.97,12.217635,1.333333,14.571662,0.673333,0.090738,173.789973,83.612309,16.137242,6.558317,5.009174,2.275588,43.340564,25.832387,0.0,0.0,108.422846,50.382679,1996.788467,322.997329,0.253533,0.090049,0.248067,0.08887,0.106,0.046573,28.613333,12.149265
gca_000512255_2_capsicum_annuum_helixer_cm008465_1_000194_1_cnl,3,6,"[1, 2, 3]",0.638399,198.403435,13.70312,9.227421,47.727561,0.0,122.065442,1818.538105,0.08861,0.073596,42.058761,0.162033,47.380556,0.826412,21.0,0.0,-0.190993,0.05744,0.4123,0.0,0.93635,0.004518,84.050556,6.514978,14.880556,0.168402,25.093889,17.00701,10.0,12.165525,0.72,0.072111,241.22427,37.840746,19.613409,5.222919,15.372621,5.43051,59.372222,10.290379,0.0,0.0,144.999882,20.26715,2072.421564,224.356658,0.072867,0.013912,0.138733,0.02059,0.046667,0.023798,28.266667,12.188065
gca_964243065_1_solanum_nigrum_helixer_oz176035_1_001274_1_cnl,3,6,"[1, 2, 3]",0.272753,-0.281499,-0.015383,-0.242968,-0.226639,0.0,-0.316098,829.579156,0.382198,0.359241,46.93767,0.330668,45.402778,5.019169,20.0,0.0,-0.002815,0.075263,0.2123,0.0,0.925878,0.000226,65.02,6.277107,15.210556,0.139297,11.099444,10.338413,2.666667,5.686241,0.413333,0.124231,30.688164,27.367873,2.348872,2.089291,-0.121398,0.107431,6.519507,5.961565,0.0,0.0,21.703802,19.458973,1674.002469,746.216368,0.258467,0.109341,0.3114,0.017027,0.172333,0.165171,46.47,0.41328
gcf_000188115_5_solanum_lycopersicum_helixer_nc_015441_3_002606_1_cnl,3,6,"[1, 2, 3]",0.185975,-0.727171,-0.047912,-0.118523,-0.253251,0.0,-0.57725,415.147487,18.844983,2.41813,77.016829,1.324612,46.5925,1.224473,20.0,0.0,-0.169527,0.080622,0.2766,0.0,0.873083,0.10087,44.05,3.561713,11.088333,0.258591,25.313333,1.661973,8.333333,0.57735,0.336667,0.133167,0.75747,1.311976,-0.016186,0.028036,0.123461,0.213841,-0.085558,0.14819,0.0,0.0,0.601302,1.041485,842.376886,377.54236,10.2091,7.631525,1.1733,0.109177,0.896667,1.344516,61.353333,13.841822
gcf_000226075_1_solanum_tuberosum_helixer_nw_006239629_1_000001_1_cnl,3,6,"[1, 2, 3]",0.669381,173.350073,11.336708,10.241995,34.316249,0.0,112.89221,1761.89911,0.175774,0.072868,48.989269,0.278544,49.045556,4.292703,21.0,0.0,-0.146161,0.004073,0.2519,0.0,0.925861,0.005507,78.557222,0.332434,17.102222,0.114653,18.255,7.440501,6.0,3.464102,0.686667,0.015275,191.971043,16.45534,15.843689,3.982817,13.142017,2.562748,36.170896,1.63895,0.0,0.0,125.358771,11.016692,1808.159823,40.880564,0.110567,0.057624,0.181133,0.086081,0.065333,0.006658,45.216667,3.333847
gcf_000226075_1_solanum_tuberosum_helixer_nw_006240007_1_000002_1_cnl,3,6,"[1, 2, 3]",0.612193,180.398799,13.041966,7.977707,33.780462,0.0,116.913912,1908.119133,0.186746,0.071156,43.799637,0.389897,46.724444,1.249446,21.0,0.0,-0.428647,0.06548,0.2857,0.0,0.935767,0.005467,85.034444,5.201297,14.953889,0.051676,27.586667,0.341093,13.333333,1.154701,0.726667,0.10116,217.234667,32.551834,15.226924,1.930846,10.333333,2.081666,53.804744,17.695446,0.0,0.0,136.678269,17.46575,2021.361935,100.072595,0.1387,0.042458,0.264567,0.110755,0.054667,0.014572,28.58,13.449584
gcf_000715135_1_nicotiana_tabacum_helixer_nw_015918759_1_000002_1_nl,3,6,"[1, 2, 3]",0.246048,0.0,0.0,0.0,0.0,0.0,0.0,555.728999,45.918994,2.957481,40.980936,,,,,,-0.705143,0.051962,,,,,,,15.172778,0.136548,18.139444,7.931138,14.333333,17.039171,0.263333,0.015275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.205899,994.583252,15.706433,26.698822,,,1.077333,1.661486,33.936667,6.225017
gcf_000715135_1_nicotiana_tabacum_helixer_nw_015927163_1_000002_1_cnl,3,6,"[1, 2, 3]",0.333028,2.30778,0.017284,0.093617,0.71467,0.0,1.338779,1211.042047,59.743442,1.076386,22.230618,,,,,,-0.160777,0.011817,,,,,,,21.536667,11.839159,29.222222,8.291298,8.666667,9.237604,0.52,0.165227,120.681231,104.606547,7.502421,6.614611,4.709549,4.079096,35.92579,31.116045,0.0,0.0,72.271377,62.683094,1822.423605,540.27751,20.2857,34.868783,,,0.403,0.595071,21.693333,0.474798
gcf_001406875_1_solanum_pennellii_helixer_nc_028637_1_001147_1_cnl,3,6,"[1, 2, 3]",0.7668,238.361132,20.075604,15.591095,53.661789,0.0,143.427292,2742.974032,0.137837,0.044809,26.838583,0.381324,43.160556,0.83394,21.0,0.0,-0.334952,0.038518,0.2335,0.0,0.938306,0.000818,84.653889,1.423221,14.807222,0.113092,7.122222,0.689654,2.0,0.0,0.773333,0.005774,255.33104,14.996297,21.856133,1.573452,18.710907,2.756976,56.493188,2.502106,0.0,0.0,157.156906,12.132851,2886.519089,126.85068,0.098133,0.035087,0.305167,0.0673,0.034667,0.008963,25.303333,1.356699
gcf_001406875_1_solanum_pennellii_helixer_nc_028639_1_000033_1_cnl,3,6,"[1, 2, 3]",0.466048,75.325273,3.853787,3.330598,22.108343,0.0,41.47631,2314.532985,0.204628,0.067008,42.264702,,,,,,-0.275093,0.132292,,,,,,,15.316111,0.185303,7.827222,4.531411,-5.222222,3.288589,0.483333,0.015275,89.969,12.940653,5.802799,1.722341,6.062222,2.413935,26.103462,3.530484,0.0,0.0,50.90723,8.334098,2343.095802,25.240945,0.174833,0.02633,,,0.058667,0.007371,41.113333,1.017464
gcf_001406875_1_solanum_pennellii_helixer_nc_028640_1_002502_1_cnl,3,6,"[1, 2, 3]",0.2468,0.0,0.0,0.0,0.0,0.0,0.0,15.361998,37.552445,0.79958,30.414868,11.517628,73.919444,12.579984,32.0,0.0,-0.14184,0.029117,0.231,0.0,0.967933,0.000945,45.026667,3.039786,,,6.208333,4.141046,-4.0,3.464102,0.253333,0.005774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.543618,361.593548,32.089733,4.827395,7.279133,3.745555,0.369,0.380504,19.126667,9.975376
